# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1683       5.534856064176e-11       2.219257716217e-12      -4.920554843018e-12       0.000000000000e+00 
 1684       5.544892564626e-11       2.198311214330e-12      -4.924377943822e-12       0.000000000000e+00 
 1685       5.554931826402e-11       2.177349181249e-12      -4.926953494804e-12       0.000000000000e+00 
 1686       5.564965699139e-11       2.156378290270e-12      -4.928290509766e-12       0.000000000000e+00 
 1687       5.574985993881e-11       2.135405246093e-12      -4.928398061091e-12       0.000000000000e+00 
 1688       5.584984483026e-11       2.114436784875e-12      -4.927285279838e-12       0.000000000000e+00 
 1689       5.594952900270e-11       2.093479674273e-12      -4.924961355841e-12       0.000000000000e+00 
 1690       5.604882940545e-11       2.072540713491e-12      -4.921435537796e-12       0.000000000000e+00 
 1691       5.614766259969e-11       2.051626733325e-12      -4.916717133363e-12       0.000000000000e+00 
 1692       5.624594475782e-11       2.030744596211e-12      -4.910815509256e-12       0.000000000000e+00 
 1693       5.634359166295e-11       2.009901196272e-12      -4.903740091340e-12       0.000000000000e+00 
 1694       5.644051870827e-11       1.989103459362e-12      -4.895500364725e-12       0.000000000000e+00 
 1695       5.653664089653e-11       1.968358343112e-12      -4.886105873859e-12       0.000000000000e+00 
 1696       5.663187283944e-11       1.947672836979e-12      -4.875566222624e-12       0.000000000000e+00 
 1697       5.672612875709e-11       1.927053962291e-12      -4.863891074433e-12       0.000000000000e+00 
 1698       5.681932247741e-11       1.906508772294e-12      -4.851090152319e-12       0.000000000000e+00 
 1699       5.691136743557e-11       1.886044352196e-12      -4.837173239036e-12       0.000000000000e+00 
 1700       5.700217667345e-11       1.865667819214e-12      -4.822150177147e-12       0.000000000000e+00 
 1701       5.709166283900e-11       1.845386322624e-12      -4.806030869125e-12       0.000000000000e+00 
 1702       5.717973818574e-11       1.825207043803e-12      -4.788825277443e-12       0.000000000000e+00 
 1703       5.726631457213e-11       1.805137196275e-12      -4.770543424671e-12       0.000000000000e+00 
 1704       5.735130346105e-11       1.785184025762e-12      -4.751195393570e-12       0.000000000000e+00 
 1705       5.743461591919e-11       1.765354810226e-12      -4.730791327185e-12       0.000000000000e+00 
 1706       5.751616261651e-11       1.745656859916e-12      -4.709341428943e-12       0.000000000000e+00 
 1707       5.759585382563e-11       1.726097517416e-12      -4.686855962746e-12       0.000000000000e+00 
 1708       5.767359942129e-11       1.706684157689e-12      -4.663345253063e-12       0.000000000000e+00 
 1709       5.774930887978e-11       1.687424188126e-12      -4.638819685030e-12       0.000000000000e+00 
 1710       5.782289127834e-11       1.668325048590e-12      -4.613289704538e-12       0.000000000000e+00 
 1711       5.789425529462e-11       1.649394211463e-12      -4.586765818335e-12       0.000000000000e+00 
 1712       5.796330920610e-11       1.630639181693e-12      -4.559258594114e-12       0.000000000000e+00 
 1713       5.802996088950e-11       1.612067496838e-12      -4.530778660611e-12       0.000000000000e+00 
 1714       5.809412878316e-11       1.593685985314e-12      -4.501338171304e-12       0.000000000000e+00 
 1715       5.815577487766e-11       1.575498534104e-12      -4.470955208973e-12       0.000000000000e+00 
 1716       5.821487200567e-11       1.557508302083e-12      -4.439649418928e-12       0.000000000000e+00 
 1717       5.827139290447e-11       1.539718460105e-12      -4.407440548971e-12       0.000000000000e+00 
 1718       5.832531021583e-11       1.522132191023e-12      -4.374348449549e-12       0.000000000000e+00 
 1719       5.837659648587e-11       1.504752689701e-12      -4.340393073913e-12       0.000000000000e+00 
 1720       5.842522416498e-11       1.487583163032e-12      -4.305594478267e-12       0.000000000000e+00 
 1721       5.847116560764e-11       1.470626829955e-12      -4.269972821925e-12       0.000000000000e+00 
 1722       5.851439307231e-11       1.453886921467e-12      -4.233548367466e-12       0.000000000000e+00 
 1723       5.855487872134e-11       1.437366680644e-12      -4.196341480887e-12       0.000000000000e+00 
 1724       5.859259462082e-11       1.421069362653e-12      -4.158372631757e-12       0.000000000000e+00 
 1725       5.862751274045e-11       1.404998234772e-12      -4.119662393374e-12       0.000000000000e+00 
 1726       5.865960495343e-11       1.389156576401e-12      -4.080231442915e-12       0.000000000000e+00 
 1727       5.868884303633e-11       1.373547679083e-12      -4.040100561595e-12       0.000000000000e+00 
 1728       5.871519866898e-11       1.358174846517e-12      -3.999290634819e-12       0.000000000000e+00 
 1729       5.873864343432e-11       1.343041394575e-12      -3.957822652335e-12       0.000000000000e+00 
 1730       5.875914881829e-11       1.328150651317e-12      -3.915717708393e-12       0.000000000000e+00 
 1731       5.877668620973e-11       1.313505957008e-12      -3.872997001893e-12       0.000000000000e+00 
 1732       5.879122690020e-11       1.299110664135e-12      -3.829681836544e-12       0.000000000000e+00 
 1733       5.880274208392e-11       1.284968137421e-12      -3.785793621018e-12       0.000000000000e+00 
 1734       5.881120285759e-11       1.271081753842e-12      -3.741353869104e-12       0.000000000000e+00 
 1735       5.881658022032e-11       1.257454902643e-12      -3.696384199858e-12       0.000000000000e+00 
 1736       5.881884507345e-11       1.244090985354e-12      -3.650906337766e-12       0.000000000000e+00 
 1737       5.881796822047e-11       1.230993415805e-12      -3.604942112890e-12       0.000000000000e+00 
 1738       5.881392036689e-11       1.218165620145e-12      -3.558513461028e-12       0.000000000000e+00 
 1739       5.880667212009e-11       1.205611036854e-12      -3.511642423865e-12       0.000000000000e+00 
 1740       5.879619398922e-11       1.193333116762e-12      -3.464351149129e-12       0.000000000000e+00 
 1741       5.878245638507e-11       1.181335323064e-12      -3.416661890745e-12       0.000000000000e+00 
 1742       5.876542961994e-11       1.169621131336e-12      -3.368597008990e-12       0.000000000000e+00 
 1743       5.874508390754e-11       1.158194029550e-12      -3.320178970646e-12       0.000000000000e+00 
 1744       5.872138936283e-11       1.147057518093e-12      -3.271430349156e-12       0.000000000000e+00 
 1745       5.869431600192e-11       1.136215109779e-12      -3.222373824775e-12       0.000000000000e+00 
 1746       5.866383374195e-11       1.125670329869e-12      -3.173032184729e-12       0.000000000000e+00 
 1747       5.862991240094e-11       1.115426716084e-12      -3.123428323368e-12       0.000000000000e+00 
 1748       5.859252169771e-11       1.105487818623e-12      -3.073585242317e-12       0.000000000000e+00 
 1749       5.855163125170e-11       1.095857200176e-12      -3.023526050634e-12       0.000000000000e+00 
 1750       5.850721058290e-11       1.086538435945e-12      -2.973273964965e-12       0.000000000000e+00 
 1751       5.845922911168e-11       1.077535113656e-12      -2.922852309694e-12       0.000000000000e+00 
 1752       5.840765615872e-11       1.068850833575e-12      -2.872284517101e-12       0.000000000000e+00 
 1753       5.835247088108e-11       1.060488382112e-12      -2.821593199409e-12       0.000000000000e+00 
 1754       5.829369217164e-11       1.052447245041e-12      -2.770797356150e-12       0.000000000000e+00 
 1755       5.823134900899e-11       1.044726073554e-12      -2.719915143794e-12       0.000000000000e+00 
 1756       5.816547054415e-11       1.037323508772e-12      -2.668964801860e-12       0.000000000000e+00 
 1757       5.809608610077e-11       1.030238181735e-12      -2.617964653037e-12       0.000000000000e+00 
 1758       5.802322517545e-11       1.023468713379e-12      -2.566933103294e-12       0.000000000000e+00 
 1759       5.794691743797e-11       1.017013714523e-12      -2.515888642007e-12       0.000000000000e+00 
 1760       5.786719273156e-11       1.010871785853e-12      -2.464849842072e-12       0.000000000000e+00 
 1761       5.778408107318e-11       1.005041517908e-12      -2.413835360023e-12       0.000000000000e+00 
 1762       5.769761265377e-11       9.995214910563e-13      -2.362863936155e-12       0.000000000000e+00 
 1763       5.760781783850e-11       9.943102754875e-13      -2.311954394635e-12       0.000000000000e+00 
 1764       5.751472716707e-11       9.894064311917e-13      -2.261125643625e-12       0.000000000000e+00 
 1765       5.741837135395e-11       9.848085079446e-13      -2.210396675400e-12       0.000000000000e+00 
 1766       5.731878128863e-11       9.805150452907e-13      -2.159786566465e-12       0.000000000000e+00 
 1767       5.721598803593e-11       9.765245725280e-13      -2.109314477671e-12       0.000000000000e+00 
 1768       5.711002283622e-11       9.728356086907e-13      -2.058999654339e-12       0.000000000000e+00 
 1769       5.700091710571e-11       9.694466625338e-13      -2.008861426372e-12       0.000000000000e+00 
 1770       5.688870243669e-11       9.663562325162e-13      -1.958919208375e-12       0.000000000000e+00 
 1771       5.677341059783e-11       9.635628067850e-13      -1.909192499777e-12       0.000000000000e+00 
 1772       5.665507353439e-11       9.610648631591e-13      -1.859700884943e-12       0.000000000000e+00 
 1773       5.653372336856e-11       9.588608691127e-13      -1.810464033296e-12       0.000000000000e+00 
 1774       5.640939239964e-11       9.569492817595e-13      -1.761501699435e-12       0.000000000000e+00 
 1775       5.628211310436e-11       9.553285478361e-13      -1.712833723252e-12       0.000000000000e+00 
 1776       5.615191813715e-11       9.539971036859e-13      -1.664480030050e-12       0.000000000000e+00 
 1777       5.601884033036e-11       9.529533752430e-13      -1.616460630662e-12       0.000000000000e+00 
 1778       5.588291269454e-11       9.521957780157e-13      -1.568795621569e-12       0.000000000000e+00 
 1779       5.574416841873e-11       9.517227170705e-13      -1.521505185018e-12       0.000000000000e+00 
 1780       5.560264087070e-11       9.515325870157e-13      -1.474609589140e-12       0.000000000000e+00 
 1781       5.545836359721e-11       9.516237719854e-13      -1.428129188068e-12       0.000000000000e+00 
 1782       5.531137032429e-11       9.519946456228e-13      -1.382084422056e-12       0.000000000000e+00 
 1783       5.516169495750e-11       9.526435710645e-13      -1.336495817595e-12       0.000000000000e+00 
 1784       5.500937158219e-11       9.535689009240e-13      -1.291383987535e-12       0.000000000000e+00 
 1785       5.485443446377e-11       9.547689772754e-13      -1.246769631198e-12       0.000000000000e+00 
 1786       5.469691804795e-11       9.562421316372e-13      -1.202673534503e-12       0.000000000000e+00 
 1787       5.453685696104e-11       9.579866849565e-13      -1.159116570076e-12       0.000000000000e+00 
 1788       5.437428601020e-11       9.600009475919e-13      -1.116119697375e-12       0.000000000000e+00 
 1789       5.420924018370e-11       9.622832192980e-13      -1.073703962803e-12       0.000000000000e+00 
 1790       5.404175465116e-11       9.648317892089e-13      -1.031890499831e-12       0.000000000000e+00 
 1791       5.387186476389e-11       9.676449358220e-13      -9.907005291125e-13       0.000000000000e+00 
 1792       5.369960981064e-11       9.707204760365e-13      -9.501529311981e-13       0.000000000000e+00 
 1793       5.352504431826e-11       9.740544082752e-13      -9.102569427700e-13       0.000000000000e+00 
 1794       5.334822684390e-11       9.776422582505e-13      -8.710194010017e-13       0.000000000000e+00 
 1795       5.316921622816e-11       9.814795288707e-13      -8.324471655764e-13       0.000000000000e+00 
 1796       5.298807159558e-11       9.855617002066e-13      -7.945471187143e-13       0.000000000000e+00 
 1797       5.280485235497e-11       9.898842294590e-13      -7.573261652002e-13       0.000000000000e+00 
 1798       5.261961819984e-11       9.944425509254e-13      -7.207912324108e-13       0.000000000000e+00 
 1799       5.243242910883e-11       9.992320759665e-13      -6.849492703425e-13       0.000000000000e+00 
 1800       5.224334534606e-11       1.004248192974e-12      -6.498072516385e-13       0.000000000000e+00 
